,id1,Description1,id2,Description2,Type of dependency
2804,28536,"  I'm sorry, but I need an ""upgrade for dummies""...",16348,   Dear Team\r\n\r\nWe are working on customizing...,independent
2805,5555,   It would be bery interesting to be able to bul...,11519,"   It´s very common to edit wiki contents, and fo...",independent
2806,27821,  can you add subject of the issue as filter in ...,4269,   I use the following command for automatic SVN ...,independent
2807,12966,"   At the moment all modules like documents, file...",6597,   I've observed that even when I let the browser...,independent
2808,1721,   It will be very useful to find what issues are...,33803, As project manager or product owner responsibl...,independent
2809,17776,"   h3. Problem\r\n\r\nOften in a project, a colle...",6206,   If I have a custom variable list of the values...,independent
2810,10612,"   When a task is time exceeds or near to exceed,...",8900,   Redmine does not generate WADL for his Web Ser...,independent
2811,7636,   Can percentage be added as a custom field?\r\n...,394,"   Hi,\r\nit would be nice to have the ability to...",independent
2812,11712,   h2. Links\r\n\r\nUsing *Long Text* and *Text* ...,13087,   It would be useful to have something similar t...,independent
2813,11461,   We have setup Redmine so that reporters can em...,4019,   We've added custom fields as time has gone by....,independent
2814,367,   E.g.: I want new users to have Reporter member...,11943,   There should be new project setting that disal...,independent
2815,10020,   To log time you currently need to first select...,8425,   A Feature for reporting the daily attendance o...,independent
2816,28299,"  Hi,\r\nFor the moment we can only fetch issues...",3106,   I need to run some plugin code after the passw...,independent
2817,15326,   Redmine can render different favicons dependin...,6851,"   By default, when exporting issues (or anything...",independent
2818,10717,   Because in the workflows columns and line head...,9165,   test dla firmy,independent
2819,5623,   where is \r\ni can run *'rake config/initializ...,4042,   We have some projects that have a single categ...,independent
2820,8530,   this request is extracted from #8529\r\n\r\nit...,523,   You can see a list of commited files when look...,independent
2821,4826,"   Background....\r\n\r\n""One of the features I n...",7141,   The REST API should provide a way to retrieve ...,independent
2822,2461,   The class TabularFormBuilder has a function se...,18527,   After creating status workflow for single comb...,independent
2823,2958,   It would be great if it was possible to have d...,12785,   Include link to [[Security_Advisories]] on fro...,independent
2824,28126,  It should be possible to get the list of allow...,1574,   In large projects you have multiple versions o...,independent
2825,27808,"  ""Time logs visibility"" and ""Users visibility"" ...",631,   Right now plugins can only extend the Project ...,independent
2826,22044,   I need all the user accesskeys present in a to...,7542,   Now I can select only three levels of sorting ...,independent
2827,17201,   As of Redmine 2.5.1 the group options appear t...,7989,   I've searched hard within Redmine and using Go...,independent
2828,10170,   It would be a good thing to be able to save th...,1697,   it would be great if more ldap-fields could be...,independent
2829,6481,   We would like to see an admin option to force ...,9115,   For administering the wiki and keeping it up t...,independent
2830,17993,   This will help to personalize issues list with...,3232,"   Hello, I´m new on Redmine, Ruby, etc.\r\n\r\nI...",independent
2831,24956,  Hi ! At my job we have event on last friday of...,15966,"   It would be great, if one could chose by the u...",independent
2832,23779,   Hi!\r\n\r\nCan you please add a google transla...,457,   Hi!\r\n\r\nWhat do you think to provide file d...,independent
2833,8203,   I have been translated Redmine Guide to Japane...,997,   There should be a way by which files can be so...,independent
2834,27162,  I know it's simple enough to just use the quot...,30485,"  At this moment, the activity types are set glo...",independent
2835,22884,   _how the *Assignee* field shall be intended be...,3184,   When reporting on issues/bugs/features it is i...,independent
2836,12690,   Viewing the big-size repository cause the redm...,2438,   Like some flash or online chatting system.,independent
2837,4082,   On the edit versions page add the ability to c...,17142,"   \r\nIt is common, particularly with java code,...",independent
2838,4101,   It would be useful if the project manager coul...,273,   It would be nice to send a notification when n...,independent
2839,7061,   move:\r\nperl_modules /redmine/extra/svn;\r\np...,6481,   We would like to see an admin option to force ...,independent
2840,4770,   I need to select 10 issues in the list and app...,14193,"   Hi,\r\n\r\nI want to add notes by default in o...",independent
2841,26521,"  To identify the over allocated resources, and ...",4328,"   Hi,\r\nIf think it will be cool if the top-men...",independent
2842,1952,   As both a Java developer and Ruby on Rails dev...,12476,"   At the momment there is a ""roles>rights report...",independent
2843,6540,"   settings->versions->new version, add a version...",1586,   Sometimes I find myself wandering between the ...,independent
2844,586,"   We're using RedMine more and more, and it's gr...",19773,   LDAP authentication is a very nice add on for ...,independent
2845,28587,"  Hi,\r\n\r\nWe would like to remind issue autho...",357,   As version 0.50 redmine doesn't support concur...,independent
2846,14435,   It would be nice if you could edit some fields...,9939,"   Hi all,\r\n\r\nSorryfor my ignorance but I am ...",independent
2847,11068,   I would like the ability to set a default colu...,5922,   Right now Query model uses logged in user for ...,independent
2848,14823,"   It would be much better to go from ""Overall Sp...",6483,   Este es un ejemplo de una nueva petición,independent
2849,1240,   It will be good to have possibility to change ...,4348,   The summary of the issues could present daily ...,independent
2850,30796,"  Hi guys,\r\n\r\nI we are using Redmine for our...",445,   It'd be really nice to be able to make batch c...,independent
2851,24782,"  When trying to export issues to CSV, all reque...",28013,"  \r\nanurak_w\r\n\r\nJan 15, 10:45 CET\r\n\r\nH...",independent
2852,11000,   I often have simple activities that should be ...,292,   It would be very useful (if not necessary) to ...,independent
2853,3237,   When somebody commit something and include lin...,5640,   Hi!\r\n\r\nI think it would be cool if we coul...,independent
2854,8334,   I'm sure this one is easy [[http://www.diamond...,17997,   Goal:\r\n\r\nProvide a way for a developer or ...,independent
2855,18420,   I just realized it would be quite nice to be a...,17732,"   As far as I can tell, the REST Issues API retu...",independent
2856,18533,   Dear All Designer:\r\n\r\neg.\r\n\r\nLatest re...,5125,   It would be really nice if it was possible to ...,independent
2857,16241,   In http://www.redmine.org/news/89 we learned t...,1733,"   In our redmine site, we'd like to be able to r...",independent
2858,510,   Title says it all :),509,"   Using LDAP is nice, being able to create LDAP ...",independent
2859,3343,   The project non-member shouldn't see any other...,476,   It'd be handy to be able to change the way the...,independent
2860,7105,"   Hi !\r\n\r\nI'm an occasional Jira user, and t...",354,   Any chance of listing the menu bar's projects ...,independent
2861,15701,"   Following r12353[1], I think it could be very ...",3214,   The list of issues found with each version in ...,independent
2862,1539,   Plugins should be able to hook into the activi...,28551,  My problem:\r\nI have some groups and about 5 ...,independent
2863,32414,  This to show to user the security of the passw...,14392,   This is a great html5 feature which can be imp...,independent
2864,3232,"   Hello, I´m new on Redmine, Ruby, etc.\r\n\r\nI...",1870,"   It would be nice, if minimized version of the ...",independent
