,id1,Description1,id2,Description2,Type of dependency
1002,25052,  Since we can create a full width layout custom...,15918,  It should be possible to change the name or ev...,relates
1003,4387,   It should be able to change the name or even r...,15918,  It should be possible to change the name or ev...,copied_to
1004,15902,  Currently the Versions are not grouped accordi...,9851,   I'd suggest to equalize the way how available ...,relates
1005,15902,  Currently the Versions are not grouped accordi...,23265,  This pertains to the change applied in #10412#...,relates
1006,16123,  Currently the custom field of type Version is ...,15902,  Currently the Versions are not grouped accordi...,duplicates
1007,17053,  Request to have the custom field to have the g...,15902,  Currently the Versions are not grouped accordi...,duplicates
1008,23348,  Project B is a subproject of project A.\r\n\r\...,15902,  Currently the Versions are not grouped accordi...,duplicates
1009,12886,   Would be a useful thing to display as a column...,15900,"  If there are attachments, I want to display in...",relates
1010,6719,   Could there be a new Custom Field Type be adde...,15900,"  If there are attachments, I want to display in...",relates
1011,15880,"  Currently, Redmine has at least three differen...",10773,   We would like to have redmine main and context...,relates
1012,6984,   We using some plugins and now we have about 14...,15880,"  Currently, Redmine has at least three differen...",relates
1013,6204,"   I suggest to delete a bookmark ""New issue"" fro...",15880,"  Currently, Redmine has at least three differen...",relates
1014,5536,   One of the biggest hurdles to Wiki productivit...,15880,"  Currently, Redmine has at least three differen...",relates
1015,8357,"   It would be nice, if there could be an additio...",15880,"  Currently, Redmine has at least three differen...",relates
1016,12469,"   I really like Redmine, and we are still evalua...",15880,"  Currently, Redmine has at least three differen...",relates
1017,4157,   Ease-of-use is key when having end users (clie...,15880,"  Currently, Redmine has at least three differen...",relates
1018,6658,"   Logically, the ""New Issue"" menu item does not ...",15880,"  Currently, Redmine has at least three differen...",duplicates
1019,15847,  That would be just what i need in order to hav...,4191,   I really like the [[RedmineReceivingEmails]] f...,duplicates
1020,15838,  when an update is received to an issue via ema...,15837,  when an email is received from a valid user to...,relates
1021,15838,  when an update is received to an issue via ema...,15837,  when an email is received from a valid user to...,relates
1022,22280,"  Hi,\r\n\r\nWhen users add a note to talk with ...",15837,  when an email is received from a valid user to...,relates
1023,29992,"  Now, only administrators can see list of all p...",15835,  We are developing an synchronization of projec...,duplicates
1024,15828,  It is nice to have some like when i type @@use...,13919,   https://github.com/dwarburt/redmine-mention-pl...,duplicates
1025,15809,  Hi guys\r\n\r\nI have to assign one issue for ...,12579,"   +*Dear All:*+\r\n\r\n+Kindly I need to make *""...",duplicates
1026,15787,  Please add a field for issue categories' descr...,442,"   Hi,\r\n\r\nIn a project, when having testers/r...",relates
1027,12005,   Ability to hide field\r\n\r\nRelated to #8050,15782,"  *Just to be clear, this request is specificall...",relates
1028,24677,  A option 'is not' in Subproject's filter woud ...,15773,  It should be possible to select multiple subpr...,duplicates
1029,15752,  Attachments can be provided by optional descri...,4383,"   I frequently will download a file, then not kn...",duplicates
1030,15699,  Let custom fields have a description that is d...,2389,   Standard issue fields should have a tooltip or...,relates
1031,4637,   In order to make it easier for users to use Re...,15699,  Let custom fields have a description that is d...,relates
1032,14275,"  I have developed a plugin called ""redmine_cust...",15699,  Let custom fields have a description that is d...,relates
1033,21954,  There is a link to a specific commit\r\n*!comm...,15686,  When using Git is common to have slashes in br...,duplicates
1034,21492,"  Hi Team,\r\n\r\ni have send mail notification ...",15615,  I would like to change the template of redmine...,duplicates
1035,15575,  I'm using:\r\nEnvironment:\r\n  Redmine versio...,8058,   Currently it is impossible to use Redmine with...,relates
1036,15575,  I'm using:\r\nEnvironment:\r\n  Redmine versio...,3972,   It would be very nice when the values of field...,duplicates
1037,15549,"  Hi,\r\n\r\nI'm doing weekly code reviews: Ever...",7623,"   When creating a bunch of issues, I'd probably ...",duplicates
1038,15535,  #2715 adds links to notes in a specific task. ...,12912,   Following and extending #2715: while using the...,duplicates
1039,20497,  As discussed in #15520#note-16 currently HTML ...,15520,  The (well... my) world is moving towards Markd...,relates
1040,14260,"  instead of pre/code tag for code highlighting,...",15520,  The (well... my) world is moving towards Markd...,duplicates
1041,15416,"  Now, with #5037, custom fields inside issues c...",23997,"  For issue custom fields, one can already selec...",duplicates
1042,15412,  Hey folks\r\n\r\nIs there a reason why redmine...,18220,  I understand that Plugins are the recommended ...,duplicates
1043,15410,  Due to #13746 it would be nice to do the somet...,22978,"  When I follow e.g. the link #4806#note-9, the ...",duplicates
1044,3058,   We have some issues where there are so many St...,15409,  # Imagine that some guy submitted a issue and ...,relates
1045,15396,  Create order execution of the tasks and relati...,2024,   This is a patch to edit gantt chart.\r\nYou ca...,relates
1046,15387,"  Plz allow for ""hierarchical categories"".\r\nWh...",5220,   Let me start out by saying that I'm quite impr...,relates
1047,15367,  The current ‘awesome_nested_set’ plugin is out...,14534,"  Hi,\r\n\r\nI want to run redmine on rails 4.\r...",relates
1048,25061,  Hi Everyone\r\n\r\nIn attachment I sent the sc...,15358,"  We have added ""Resolved By"" and ""Resolution Ty...",duplicates
1049,13690,   This is somewhat related to #7849 but (I think...,15340,  Redmine could become much more powerful if it ...,relates
1050,7849,   In different projects I am using redmine with ...,15340,  Redmine could become much more powerful if it ...,relates
1051,29617,"  I tried to search for duplicates, but couldn't...",15333,  I would like suggest that oEmbed be added to R...,relates
1052,15290,"  As of #594, subproject nesting depth limit has...",594,   I would like to see this enhancement for a bet...,relates
1053,20422,"  Hi,\r\n\r\nThe thumbnail-macro is very useful,...",15255,  Not a big but a nice feature: open images that...,relates
1054,15246,  We are a shop with several different departmen...,18424,  I want a feature like this:\r\n1.  the project...,relates
1055,15228,  Custom field - provide link custom field\r\n\r...,5794,"   Custom fields can also be used to store URLs, ...",relates
1056,15228,  Custom field - provide link custom field\r\n\r...,13708,   We're using Redmine for the moment as private ...,relates
1057,15225,  On our setup we are finding it problematic to ...,5112,   The current text formatting setting is global ...,duplicates
1058,15201,  Scenario\r\nUser leaves company -> profile get...,11069,   I need to be able to search open / closed task...,relates
1059,24568,  It is not possible to select a locked user for...,15201,  Scenario\r\nUser leaves company -> profile get...,relates
1060,19367,"  now, the version created has only due date, pl...",15180,"  Hi,\r\nWhy not to add start date on version. I...",duplicates
1061,15178,  It would be very nice if Redmine can create au...,5453,   When a person updates a ticket with a ticket n...,duplicates
1062,15177,  All custom fields are set in 'static' manner -...,6717,   h2. Use Case\r\n\r\nThe administrator of the *...,relates
1063,15164,  Make it possible to add group as a watcher. So...,4511,   Having the nice user group feature in Redmine ...,duplicates
1064,15152,  (This issue is related to #15021)\r\n\r\nHello...,15021,  *SLA:*\r\n- configurable when you are using th...,relates
1065,15151,"  Currently, documents doesn't support watchers ",6098,   It would be a really nice feature to be able t...,duplicates
