,id1,Description1,id2,Description2,Type of dependency
3422,20446,   If you change records somewhere in a sysfolder...,58121,   Please add the feature to download extension v...,independent
3423,53513,"   TYPO3 6.2 beta 1, fresh install. \r\n\r\nI del...",5283,"   Order with unvisible columns means, to order t...",independent
3424,23890,   One part of the current TypoScript tuning proc...,15404,   Can't be properly styled with a background-ima...,independent
3425,18490,   It would be very useful to have stdWrap for do...,43347,"   Since issue #16793, the configuration @$GLOBAL...",independent
3426,13145,"   The Browser is extended with a user function, ...",29781,   for the badge handout at the conference...\r\n...,independent
3427,43461,   now the checkUnique() works only in the pid of...,50740,   With\r\n\r\n<pre>\r\n$TCA['sys_file_reference'...,independent
3428,45022,   At the moment we have a lot of public methods ...,48132,   It would be nice if an editor was able to set ...,independent
3429,45704,   a command to create the extension upload folde...,16440,   It would be very usefull if a group by install...,independent
3430,69359,   Having the following snippet as example:\r\n\r...,52586,"   Hi,\r\n\r\nI write a patch about listing exten...",independent
3431,3307,   If you set the page to Sysfolger or you use th...,23050,   Quote from Bernhard Kraft:\r\n================...,independent
3432,21572,   Using TYPO3 4.4.2 and rtehtmlarea 2.0.3 I am n...,32208,   I am missing the ability to do a downgrade to ...,independent
3433,84566,  Is there a possibility to combine the FormProt...,58348,   The Browser is using tt_content.uploads.20 fro...,independent
3434,76398,"   I use often lightboxes in that way, that my co...",11023,   Could you please add alternating colors (hover...,independent
3435,24015,   Extension Setup assumes that any csh specified...,86739,  h2. How to reproduce \r\n\r\n# An editor is ed...,independent
3436,17362,   indexed search should use the global function ...,71450,   Apache Tika is very good at analyzing many dif...,independent
3437,20497,   Sometimes a higher resolution as the display-r...,34711,   Issue #32701 made it possible to use custom po...,independent
3438,15076,   The dropdownmenue is only visible while editin...,75262,   When creating a reference to a content element...,independent
3439,65741,   It would be a great feature if the extbase Com...,33058,"   Though YAML seems to be much simpler then XML,...",independent
3440,37437,   It might be desirable to delete the cache of a...,10427,   AspectJ defines inter-type properties. Flow3 i...,independent
3441,49642,   http://responsive-typo3.maddesigns.de/\r\n\r\n...,61323,"   Currently, the the label in ext_conf_template....",independent
3442,36415,   For security issues we need the possibility to...,23974,   One part of the current TypoScript tuning proc...,independent
3443,39773,   Please change all fields in BE from TINYINT to...,70445,   Thanks to Andreas Kießling from pluspol intera...,independent
3444,23472,"   Hi,\r\n\r\nI'd like to add two new methods to ...",93264,"Since version 10.3, webp can also be used as a...",independent
3445,33661,   ... which should have  been done before ... 8-...,7685,   Make it possible to trigger the mail2news impo...,independent
3446,55948,   IMHO it should be possible to wire dedicated c...,39444,   A very neat feature would be if the plugin wou...,independent
3447,20854,   It was not possible to use the DIFF feature on...,17789,   The new plugin API will automatically register...,independent
3448,51636,"   There is a spam protection, the hidden field. ...",53705,   When the payload of cache entries is small and...,independent
3449,21014,   At least there will be a field to attach a sub...,47697,"   User must be able to save RDF, RSS and ATOM Fe...",independent
3450,16650,   Ability to configure a page for storagePid in ...,76028,"   A really, really good feature was deprecated b...",independent
3451,30793,   Since we have so many launches in October it s...,4039,   Instead of providing a full path to a class in...,independent
3452,90930,  For our reviewers it is important to have a qu...,9989,   Every extension in TER should have at least a ...,independent
3453,25975,   I'd like to have the possibility to configure ...,88907,  the configuration enableMultiSelectFilterTextf...,independent
3454,8624,   There should be a checkbox to reset all corner...,53959,   Potrzebny moduł realizacji. Potrzebny moduł  n...,independent
3455,26514,   Since many global statements have been cleaned...,650,   The Link for WWW schould be changeable and/or ...,independent
3456,86107,  test,43200,   with I92dccba6b5acd623ff33eb538e62d0682f00b95e...,independent
3457,67457,   Colorbox has settings for maxWidth and maxHeig...,1985,   Rename standard classes to core package,independent
3458,13755,   Could you please add the field comment_count t...,90514,  TYPO3 allows to toggle counting of triggered r...,independent
3459,14379,"   If i want to create a new backend usergroup, i...",5152,   to be able to write\r\n<pre>\r\n{settings.some...,independent
3460,68538,   Add a format.implode viewHelper. Is needed f.i...,16924,   01/04/07: gd development has moved to www.libg...,independent
3461,83127,  We show location map in a bigger website on ev...,1194,    The backend module is to show information whi...,independent
3462,57900,   Hi!\r\n\r\nBy adding \r\n<pre><langDatabaseOve...,28425,"   In the ""Form"" tab, the field ""Email address of...",independent
3463,24321,"   I can set only one value in ""Border width:""\r\...",63588,   I need to set the tt_address marker in Typoscr...,independent
3464,70104,   It would be tremendously helpful if the QueryG...,6208,   What do you think about the integration of the...,independent
3465,27831,"   Add a new product type ""AudioDisc"" (Audio-CD).",20078,   As the new default TYPO3 skin is t3skin the in...,independent
3466,19647,   Sometimes its necessary to call front end plug...,45128,"   After having sent the recommendation, I would ...",independent
3467,17617,   The TYPO3 Element Browser offers the possibili...,61505,   Right now there is no chance to create new dir...,independent
3468,65169,   I think it should be possible to mark an input...,52163,"   For the moment, jquery.mobile used is 1.3.1.\r...",independent
3469,2738,"   It should be possible to create ""mycompany/abo...",53234,   The documentation needs an update.,independent
3470,7201,   Add Constant to enable/disable noConflict mode,69543,   Now we got the RendererRegistry with the Video...,independent
3471,19851,   Restructure RTE code so as to extract status b...,12641,   Not only the Title is linked to Single view. T...,independent
3472,71277,   With Typo3 6.2 the validation error messages o...,58622,   If an array to string conversion happens in a ...,independent
3473,47375,   Add jQuery 2.0.\r\n\r\nAlert: the support for ...,11340,"   Hi again,\r\n\r\nI added some configuration to...",independent
3474,90823,"  Hello,\r\n\r\ncould you please add the reason ...",4319,"   A lot of records are sorted by the field ""sort...",independent
3475,45471,   Some PDF documents causes performance problems...,9458,   It would be cool to be able to set the destina...,independent
3476,14005,   It would be easy and nice to add the explanati...,72801,   h2. Feature Request\r\n\r\nThis feature reques...,independent
3477,19491,   As a first step toward improved frontend editi...,47495,   Hinzufügen einer optionalen E-Mail Bestätigung...,independent
3478,35292,   Use preg_replace in place of str_replace.,31982,   Due to some problems of synchronization betwee...,independent
3479,37077,   For that to work the following steps should be...,662,   The Doctrine extension should provide support ...,independent
3480,13431,   I can see the last 24h in the chart very detai...,1666,   Let us have a configuration option whether to ...,independent
3481,3663,"   Hey,\r\n\r\na nice addition would be if we cou...",89208,"  Now that we have site settings, it should be p...",independent
3482,36,   Parameters and maybe some other parts are not ...,14270,   in function typoLink in class.tslib_content.ph...,independent
3483,52080,   Since Extbase moved to use the TYPO3 Database ...,54519,   \r\nCurrently the linkhandler link check of th...,independent
3484,39622,   RequierJS (http://requirejs.org) is a JavaScri...,66077,   In several places alerts (flashmessages) are u...,independent
