,id1,Description1,id2,Description2,Type of dependency
699,46735,   it is difficult to eliminate unwanted <br>-Tag...,46733,"   It would be much easier to style the map, when...",relates
700,75723,"  hi,\r\n\r\ni use sr_feuser_register 4.0.2 an t...",46438,"   In the setfix process, once a user has confirm...",duplicates
701,46437,"   Hi,\r\n\r\nIt would be great if, like in the p...",63315,  It should be nice if you can use drag and drop...,relates
702,66514,  Currently with fal there is no possibility to ...,46437,"   Hi,\r\n\r\nIt would be great if, like in the p...",relates
703,43134,   Now that drag'n'drop for content elements in p...,46437,"   Hi,\r\n\r\nIt would be great if, like in the p...",relates
704,46216,   wincache is a memory key-value cache similar t...,35818,   Add WinCache as an option for the Cache Backend.,relates
705,46142,   http://xcache.lighttpd.net/wiki/XcacheApi\r\nh...,35818,   Add WinCache as an option for the Cache Backend.,relates
706,46816,   xcache is a memory key-value cache similar to ...,46142,   http://xcache.lighttpd.net/wiki/XcacheApi\r\nh...,relates
707,46138,"   Currently a page of type ""Shortcut"" can only l...",17037,   This issue is already well known and already s...,relates
708,17406,   Initial situation:\r\nI have a menu point in f...,46138,"   Currently a page of type ""Shortcut"" can only l...",relates
709,41649,   When you want to have a page in menu which is ...,46138,"   Currently a page of type ""Shortcut"" can only l...",relates
710,46081,"   This Feature is already commited to Typo3v4, s...",44235,   There is a continous demand for prepending the...,duplicates
711,46064,   By default all pages are configured with a 'ur...,32343,   *Problem:*\r\nWe want to use https for some pa...,duplicates
712,46063,   * Extend PersistedUsernamePasswordProvider wit...,30378,   It would be nice having a proof cookie authent...,relates
713,46063,   * Extend PersistedUsernamePasswordProvider wit...,56744,  Currently the Flow Developer has to set a sess...,relates
714,46063,   * Extend PersistedUsernamePasswordProvider wit...,55831,  What i'd really love is something like this to...,relates
715,46061,   Settings allowed properties on the configurati...,46048,"   When using the PropertyMapper, it is useful to...",relates
716,46061,   Settings allowed properties on the configurati...,46048,"   When using the PropertyMapper, it is useful to...",relates
717,46017,   For multi language sites it is not really conv...,66869,  if an editor selects one language it would be ...,relates
718,46017,   For multi language sites it is not really conv...,28441,   If you use pages with language-overlays the pa...,relates
719,46017,   For multi language sites it is not really conv...,73665,"  Hey guys,\r\n\r\nI want to suggest a new featu...",relates
720,89524, Currently it's not possible to search for loca...,46017,   For multi language sites it is not really conv...,relates
721,89582, *Motivation*\r\nCurrently there is being some ...,46017,   For multi language sites it is not really conv...,relates
722,45976,   Extbase Fluid got a Boolean ViewHelper. Your a...,45553,   I added a Validator which validates boolean TR...,duplicates
723,45877,"   AFAIK, you currently have to do something like...",52640,  Sometimes the IfViewHelper syntax is quite ver...,relates
724,45867,"   Currently:\r\n[globalVar = GP:L = 3,GP:L = 28,...",39700,   Currently you can only compare against multipl...,duplicates
725,45851,"   Actual use case is Amazon AWS, where stuff lik...",26783,   For sensitive data or other purposes it would ...,relates
726,45637,"   Extension ""dd_googlesitemap"":http://forge.typo...",45827,"   When a documentation gets bigger, it could be ...",precedes
727,45725,   FAL file folders should contain an option to b...,61238,  Can anybody give me a hint how to show also su...,duplicates
728,67727,  It is possible to output a list of files from ...,45725,   FAL file folders should contain an option to b...,duplicates
729,56517,  Related to #38163: \r\nCite:\r\n> It would be ...,45709,   i was wondering why the new FORM content eleme...,duplicates
730,45709,   i was wondering why the new FORM content eleme...,38163,"   It would be great if the ""values""-setting for ...",duplicates
731,45637,"   Extension ""dd_googlesitemap"":http://forge.typo...",45827,"   When a documentation gets bigger, it could be ...",precedes
732,45633,   subject says it all.,51432,"  Hello,\r\n\r\nI think there should be some sor...",relates
733,45976,   Extbase Fluid got a Boolean ViewHelper. Your a...,45553,   I added a Validator which validates boolean TR...,duplicates
734,45537,   Currently manually executed tasks are run dire...,52686,  Sometimes you want to let a certain scheduler ...,relates
735,54429,"  Hi,\r\n\r\nI think it would be nice if the sor...",45535,   It would be great to be able to sort the sched...,relates
736,45293,"   Parsing of body arguments (e.g. xml, json) cur...",37604,   The REST controller provided by FLOW3 should b...,relates
737,54600,  When building a REST service that uses the PAT...,45293,"   Parsing of body arguments (e.g. xml, json) cur...",relates
738,45282,   Currently Flow relies on a session to be activ...,45100,"   For AJAX, REST and other requests the default ...",relates
739,45156,   Allow to click the whole row to de-/select a t...,32752,"   Hey,\r\n\r\nif you hover with your mouse over ...",duplicates
740,45282,   Currently Flow relies on a session to be activ...,45100,"   For AJAX, REST and other requests the default ...",relates
741,20305,"   Currently, clearCacheCmd can only clear all ca...",45090,   Currently there exists no direct way using Typ...,relates
742,45090,   Currently there exists no direct way using Typ...,34403,   In the release notes for TYPO3 4.7.0beta1 in t...,duplicates
743,44896,   Flip it! can used by tt_content.\r\nIt should ...,44858,   Current row should be part of cObj->data.\r\n\...,relates
744,44891,   It should be possible to set http/https protoc...,53080,  Currently the Flow does not support multi-doma...,relates
745,44896,   Flip it! can used by tt_content.\r\nIt should ...,44858,   Current row should be part of cObj->data.\r\n\...,relates
746,58621,  It would be great to have a case viewhelper in...,44572,   Have an @f:format.case@ ViewHelper with the op...,relates
747,44572,   Have an @f:format.case@ ViewHelper with the op...,27091,   I would like to see 2 viewhelpers for strtolow...,duplicates
748,33914,   Currently there is only a postprocessor to sen...,44482,   Currently there is only a postprocessor to do ...,relates
749,44482,   Currently there is only a postprocessor to do ...,38094,   There are no options to set a subject for the ...,duplicates
750,44463,   For me the documentation lacks in a flow chart...,35770,   After registrating the user gets an email. If ...,relates
751,44297,   Something like this would be nice:\r\n\r\n!htt...,25637,   it would be nice to have a gui to setup up the...,relates
752,66532,  State:\r\nIt is already possible to schedule t...,44297,   Something like this would be nice:\r\n\r\n!htt...,relates
753,44256,   It might be great to be able to create content...,43832,   It would be great if a session could be tagged...,relates
754,46081,"   This Feature is already commited to Typo3v4, s...",44235,   There is a continous demand for prepending the...,duplicates
755,44218,"   This is a backport from FLOW 1.1, described an...",42135,   Since the implementation of custom error rende...,relates
756,44123,   My first impression with Flow/Neos a very unst...,37438,   Core/Bootstrap contains the following lines:\r...,relates
757,52632,  The file object always iterates over everythin...,44113,"   The ""references"" property needs some more opti...",duplicates
758,44039,   An image describes more than thousand words:\r...,44038,   An image describes more than thousand words:\r...,duplicates
759,44039,   An image describes more than thousand words:\r...,44038,   An image describes more than thousand words:\r...,duplicates
760,31377,   Currently it is not possible to copy a single ...,44002,   It is possible to paste content-elements from ...,relates
761,43841,   Right now it's not possible to display transla...,28399,   For custom applications the bundled validators...,relates
762,44256,   It might be great to be able to create content...,43832,   It would be great if a session could be tagged...,relates
763,48960,  In TYPO3 flow 2.0 we have now lazy dependency ...,43819,   <pre><code>\r\n<?php\r\nnamespace Test;\r\n\r\...,relates
764,43658,   Configuring the <title>-tag is not really flex...,33491,   the pagerenderer uses htmlSpecialChars for the...,relates
765,40001,   There are various functions for cropping/trimm...,43604,"   In #40001 the properties strPad.length, strPad...",precedes
766,43247,"   hi folks,\r\nright at this point i am thinking...",43569,   The DebugExceptionHandler and ProductionExcept...,relates
767,43477,   If you unpack the dummy package in a blank vho...,11771,   What do you think of checking for write-permis...,relates
768,3291,   we need a concept for cacheable viewhelpers,43457,   Idea: add a new argument to the *render* ViewH...,relates
