,id1,Description1,id2,Description2,Type of dependency
1803,89507,it would be great if there were description,65767,add new dropdown menu item that displays var,independent
1804,80270,possibility to switch partial folder according,56452,scheduler task in lang is missing to allow,independent
1805,85865,it should be possible to control the default v,39228,there are possibilities like wellknown exte,independent
1806,4019,the scheduler currently logs to the admin tool,16331,with this hook it is possible to change the in,independent
1807,87916,provide hosting packages for,25806,this syntax has trap that has already bitte,independent
1808,6063,it would be cool to have plugin option to sh,27625,please addrndonotloadinfe ext,independent
1809,11842,nice extension was wondering if its poss,22902,import export doesnt allow you to export fi,independent
1810,34121,extend the organiser with template html a,31510,if you set priority in ext emconfphp to bo,independent
1811,5204,implement draw circle function using svg,16684,in cases of improper setting of sys lastchange,independent
1812,22417,webkit now support some selection and range me,14970,miss stdwrap for the fontcolor attribute o,independent
1813,1818,the tceform should provide preview with appl,3722,version repository,independent
1814,33302,button elements are more flexible than in,32772,localstorage only supports storage of string v,independent
1815,12666,the csv file used to import is interlaminate,45556,sphinx automatically generates an index of ter,independent
1816,47046,rte should be saved after clicking on full pag,5681,parsing content marker with an own cobject wou,independent
1817,2825,route parts need to be configurable so that y,14425,were running fairly old version of mediawik,independent
1818,25262,would be good to implement add method in cac,422,think it would be useful to have an xmlhttpr,independent
1819,16239,in two installations recently expe,76857,the possibility to define dynamic recipient,independent
1820,27228,as we now can rely on the cache lifetimes of t,48919,currently the submit button in the radius s,independent
1821,40849,installation has groupsrnrngroupc,13431,can see the last in the chart very detai,independent
1822,22300,when you produce filelink with stdwrapfilel,16048,the opposite of publish only content in publi,independent
1823,64023,right now the tsfe is being initialized in in,15076,the dropdownmenue is only visible while editin,independent
1824,2565,strech recycler view to use full width with,46430,there should be more arguments parsed to the s,independent
1825,89171,the sitemap feature is unnecessarily limited t,19548,if you change the compare settings for exampl,independent
1826,39863,at the moment it is not possible to index exte,48862,we wanted to integrate the phpofficephpexcel,independent
1827,66406,if change text in the locallang dbxml fil,52137,in upcoming cms the tt content tabl,independent
1828,52485,search content has the formatrnrn zip pla,69357,forms supports the validation of nowaday,independent
1829,45760,we want to change social media banners to show,16362,next to the sent to stage buttons new r,independent
1830,1536,implement an chooise to activate tooltips only,67378,it would be great if ogimage would fall back,independent
1831,5809,allow following typoscript rnrntx metafee,9990,date und header in the loginnews array are har,independent
1832,77939,year ago asked for the replyto field no,18913,this feature refers to the gettext attribute,independent
1833,12666,the csv file used to import is interlaminate,52695,allow creation of groups for the scheduler,independent
1834,65103,integration into the backend usergroup,20767,why we return only thisdatafield while g,independent
1835,47252,by definition get head requests should be c,2333,hirnrni think more condensed way of lis,independent
