,Unnamed: 0,id1,Description1,id2,Description2,Type of dependency,label
933,934,32309,based cardlayout intro,28384,xtype allows u ge,relates,1
934,506,18243,already div marker ena,18847,following text hardcodedrnrn r,independent,0
935,107,86496,updating urlsegment parentpag,86495,slug change example one,relates,1
936,3951,32660,order encourage tdd create,80182,hi marcrnrnin backend flexform,independent,0
937,1302,19185,current marker templating system collected,19188,add api methodrnrntemplateaddrecords,relates,1
938,2270,27980,would nice feature especially edi,36229,performance best practice google sugge,independent,0
939,3719,79287,site package would awesome,60103,would host xsds extfluid,independent,0
940,538,15112,idea improving relation partr,54075,would nice could change delimit,relates,1
941,817,37604,rest controller provided b,37402,currently quite work required order,relates,1
942,621,50075,result workshop implementing reponsiv,49723,task could improved w,relates,1
943,1408,17638,perhaps start example,71694,website made deliver best p,relates,1
944,2755,9599,guysrnit would wonderful able c,10763,mailtemplate setting default,independent,0
945,4407,36077,ides like phpstorm get confused code comp,8509,implement field employee associated c,independent,0
946,567,52347,reference browser already let editor,51874,since compilation extsphinx manual,relates,1
947,827,37372,class extended inheritance,37373,objectsyaml allow adding ove,relates,1
948,713,44123,first impression flowneos unst,37438,corebootstrap contains following linesr,relates,1
949,865,87618,upgrade wizard window show number upgrad,56076,hirnrni talked michael month ago,independent,0
950,181,61106,hirnrnis way auto insert metad,60865,cs multicolumn menu buggy browser,independent,0
951,181,37800,would like see hook added checking,80793,admins able define password pol,relates,1
952,3199,28794,hi therernrnin cs styled content rend,84604,particular reason recycle,independent,0
953,733,43134,dragndrop content element p,63315,nice use drag drop,relates,1
954,4219,29446,two different page tree one,17382,delete buttonlink ye,independent,0
955,648,51570,recent change trigger persista,47951,flow framework follows rfcstand,relates,1
956,4063,31945,hook customizing output would gre,15252,fh library shall become obsoleternthere,independent,0
957,1081,5341,user simple redactor dont know,24247,offer possibility open menu link,relates,1
958,773,39564,currently eel parser regex doesnt recogn,33394,boolean viewhelper attribute like fi,relates,1
959,84,87341,would really nice possibility,86937,situationrnrn fresh install,relates,1
960,7283,66360,content plugin select person category,3293,hate entered line,independent,0
961,2817,42761,currently getbytag return numeric ar,17788,would nice stdwrap possible,independent,0
962,829,37372,class extended inheritance,37373,objectsyaml allow adding ove,relates,1
963,6404,33345,currently tx extbase persistence querysetord,7200,add constant enabledisable noconflict mode,independent,0
964,5684,8915,use function ofrnprerncobj div,10899,hellornrnare future plan,independent,0
965,7459,1527,deselect category list,46318,current backendinterface frontendinter,independent,0
966,353,67658,order allow powerful processing flui,66907,sometimes needed helpful,relates,1
967,118,85590,use casernwe would like customize csv f,71321,create task sql query make,relates,1
968,1444,17154,nice quite easy set mailforms,22447,often useful set default email,relates,1
969,93,15440,patch implement s dragdro,83825,possibility use checkboxes select mult,independent,0
970,6672,8989,im currently working project multi,22426,bring plugins within de htmlarea namespace,independent,0
971,6944,23050,quote bernhard kraftrn,7833,would great scriptmergerextensio,independent,0
972,249,19987,possible attack server try,75987,current brute force protection non exis,relates,1
973,886,34130,possible shorten link,19329,forgot password template cha,relates,1
974,1709,45760,want change social medium banner show,16362,next sent stage button new r,independent,0
975,5295,81711,often need get real data fo,47702,feature help visitor subscribe,independent,0
976,149,83824,would nice irre record,70200,inline foreign selector support sug,relates,1
977,193,80659,need set charset database u,80398,able store byte unicode character,relates,1
978,1954,3439,extension also include field,44018,hirnrni dont know project sti,independent,0
979,445,64353,aside small configuration data sta,61224,lot information individual configurat,relates,1
980,213,79403,rather extensive library general purpose,79430,problemrni using dataprocessor,relates,1
981,8119,70982,default style removed default typosc,14582,annoying get last query,independent,0
982,2543,54968,dont display unused field defaultrn,19151,import export module currently,independent,0
983,935,31377,currently possible copy single,32152,currently action clipboard rou,relates,1
984,561,35932,perhaps possible use differe,47822,detail view show html tag rte add,independent,0
985,645,76107,fluid allows usage interceptor like,39108,currently possible configure,independent,0
986,4792,8082,currently clean way retrieve,6057,example static typoscript implementation da,independent,0
987,1643,77842,sure im right category ther,7459,creating new content element result,relates,1
988,6734,817,sobald sie wirklich reif ist scheint aber,66077,several place alert flashmessages u,independent,0
989,1033,27194,hide option create new mysql database,27241,every mysql user access databas,relates,1
990,949,83672,able use extform j,31094,currently submitted data form,relates,1
991,5399,32990,beforern ormmanytooneinversedbyaccoun,13898,current bugday banner outdated,independent,0
992,6852,55949,seems feature presen,441,initialize method aop framework b,independent,0
993,516,56269,within cm possible th,28299,hook enables modify hash base,relates,1
994,561,56628,attached patch allows multiple value,52664,would great able map many,relates,1
995,165,82108,add support reference file wirh ext syntax,82091,currently svg content object render svg f,relates,1
996,4217,39429,hirnrnimo keepunselectableusergroups shou,1735,new fieldtype needed browse simple,independent,0
997,2050,23969,one part current typoscript tuning proc,15399,need hook function getprocessedvalu,independent,0
998,223,84183,possible make backend panel resizabl,78760,cm version colum,relates,1
999,8291,53405,please add option add novalidate att,34716,attached two screenshotsrn defaultpng,independent,0
1000,590,45633,subject say,51432,hellornrni think sor,relates,1
1001,6556,20987,greek transliteration missing translitt,14594,id like hide table operation bar,independent,0
1002,441,61308,extension tx form allow using p,32594,specifies new attribute called placeh,relates,1
1003,6800,39936,function registertagattribute used r,72927,add support user defined element validat,independent,0
1004,1554,15017,current datedatetime field core,14390,date entered like,relates,1
1005,1089,24023,workspace got sysext stuff,24022,last year newly formed workspace,relates,1
1006,1030,27372,currently db execute prepare,23374,prepared query would help take better advant,relates,1
1007,264,89524,currently possible search loca,73665,hey guysrnrni want suggest new featu,relates,1
1008,6422,23780,currently indivation number word,27,add support visibility modifier public,independent,0
1009,1234,20441,fluid extbase ready included,20436,propose method register new e,relates,1
1010,6805,65175,add optional userdefined style map configur,31273,page rather new google might display,independent,0
1011,9263,19343,hook allows add additional tab use,61902,chance add random sorting,independent,0
1012,4678,839,description shown next,70982,default style removed default typosc,independent,0
1013,5874,88140,case dont want render,33207,rely page renderer script compressionc,independent,0
1014,1532,15403,cropscale image scaled size,15705,patch file,relates,1
1015,3235,57900,hirnrnby adding rnprelangdatabaseove,28425,form tab field email address,independent,0
