,id1,Description1,id2,Description2,Type of dependency
834,29565,felogin decides what to display according to t,38844,request to have codelist again in felogin,relates
835,38178,on different systems had performance issues,38742,on different systems had performance issues,duplicates
836,66111,now fluidtemplate supports layoutrootpaths and,38732,hirnrnlets start to modernize content e,relates
837,68300,the frontend page repository is not capable to,38732,hirnrnlets start to modernize content e,relates
838,29737,if you install new youll get no page,38731,currently after successful install of,relates
839,38379,to make eel available in fluidtemplates eel,33394,in boolean viewhelper attributes like the fi,relates
840,38255,it should be possible to extend postprocessor,32701,this may be feature request for manual ext,duplicates
841,15810,it would be great if theres possiblity to c,38185,in feature the suggestion is to use,relates
842,17406,initial situationrni have menu point in f,38185,in feature the suggestion is to use,relates
843,38178,on different systems had performance issues,38742,on different systems had performance issues,duplicates
844,38177,doctrine offers the socalled lifecycle even,47228,the gedmo doctrine behavioral extensions depen,relates
845,47857,hirnrnbecause to add javascript file in,38176,hirnrnit will be great adding condition,relates
846,56517,related to rncitern it would be,38163,it would be great if the valuessetting for,duplicates
847,45709,was wondering why the new form content eleme,38163,it would be great if the valuessetting for,duplicates
848,44482,currently there is only postprocessor to do,38094,there are no options to set subject for the,duplicates
849,37939,in some cases it would be good to have at leas,18211,think that the option displaycond should b,duplicates
850,37919,videojs is included since as contr,37921,currently ships with now requires n,relates
851,37921,currently ships with now requires n,48223,core currently ships compati,relates
852,37919,videojs is included since as contr,37921,currently ships with now requires n,relates
853,37919,videojs is included since as contr,48223,core currently ships compati,relates
854,39947,since the backend comes with hardcoded,37868,the backend should always have the typo,relates
855,37816,it would be nice to have additional input fiel,10767,it would be nice to have possibility to set my,duplicates
856,37800,would like to see hook added for checking,64298,more hooks are always useful rni miss one,relates
857,21659,currently there is no way to configure minim,37800,would like to see hook added for checking,relates
858,37800,would like to see hook added for checking,80793,admins should be able to define password pol,relates
859,37765,if you are trying to build link in fluid t,30777,developers having hard time figuring out wha,relates
860,37765,if you are trying to build link in fluid t,4704,fluid parsing exceptions should contain the pa,relates
861,37604,the rest controller provided by should b,37402,currently quite some work is required in order,relates
862,37604,the rest controller provided by should b,27117,routes need an option to be limited to certain,relates
863,45293,parsing of body arguments eg xml json cur,37604,the rest controller provided by should b,relates
864,47137,due to limited support in browsers or restrict,37604,the rest controller provided by should b,relates
865,37561,the older implementation is fairly limited to,10680,there is now use case for content negotiatio,relates
866,30555,as developer for viewhelpers would like to,37460,the tagbuilder should allow access to the attr,relates
867,44123,my first impression with flowneos very unst,37438,corebootstrap contains the following linesr,relates
868,37405,when updating models property wich is used i,29972,we need new entity redirect in mvcwebro,relates
869,37402,currently quite some work is required in order,35243,in order to cleanly separate between the domai,relates
870,37604,the rest controller provided by should b,37402,currently quite some work is required in order,relates
