Unnamed: 0,Unnamed: 0.1,id1,req1,id2,req2,Type of dependency,Label
4213,4213,5286,there is no userfriendly way to check internal,35127,wt cart provides the new field sku \r\n\r\nadd,independent,0
3554,3554,157,the subversion passwords of forge users should,7986,add feature to create special offers by sett,independent,0
1216,1216,22365,as the taskcenter is done new the impexp exte,22363,the taskcenter is redone completly to make it,relates,1
9624,9624,17359,added the posibility to use stdwrap if you wan,48803,currently only country city zip code is us,independent,0
867,867,44123,my first impression with flow/neos very unst,37438,core/bootstrap contains the following lines \r,relates,1
811,811,39788,very basic requirement for most registration,47191,in my rfc proposed notexistsvalidat,relates,1
41,41,83834,in order to allow the debugging of yaml config,90052,to ease debugging of the form yaml configurati,relates,1
1161,1161,23899,sometimes you wish to give control instruction,86220,the debug function at src,relates,1
7394,7394,3439,the extension can now also include fields from,84971,it would be awesome to provide wrapperclass,independent,0
505,505,58557,it would be nice if one could define the names,58829,currently when using viewhelpers from part,relates,1
311,311,77572,similar to the search in ext recordlist the se,71469,similar to the record search in the list modul,relates,1
7875,7875,50901,the ignorevalidation annotation should be able,86724,apply all changes to core api brought by typ,independent,0
2984,2984,75466,the parent wrapper of fluid styled content ele,61868,hi \r\n\r\ni need logo for asia in,independent,0
5479,5479,46910,it seems that composer packages without autolo,23654,problem \r\ncurrently you cannot open debug me,independent,0
2037,2037,39099,in the be module add link to pages where,20446,if you change records somewhere in sysfolder,independent,0
2190,2190,28905,it would be great to define access rights for,5822,the resource sub package must be redone it sh,independent,0
669,669,50811,since the implementation of it is poss,49129,it would be useful to let people register thei,relates,1
1108,1108,44297,something like this would be nice \r\n\r\n htt,25637,it would be nice to have gui to setup up the,relates,1
1365,1365,19185,the current marker templating system collected,19188,add an api method\r\n\r\n template addrecords,relates,1
1391,1391,18822,make it possible to use stdwrap properties uid,17881,stdwrap is not possible for select where \r\ne,relates,1
862,862,37604,the rest controller provided by should,27117,routes need an option to be limited to certain,relates,1
4195,4195,42439,it can happen that more than one import proces,71290,currently it not possible to add the accept,independent,0
1620,1620,14344,if donotcheckreferer is disabled form mails,14924,when sending formmail checks if the re,relates,1
7658,7658,1250,currently only one route part is allowed betwe,2667,while programming the extension found errors,independent,0
1617,1617,65099,just got the problem \r\nsession handling is,14986,the installtool does not check if session sup,relates,1
9617,9617,60003,currently the viewhelper form password doesn,4499,formatting does not seem to clear at the botto,independent,0
7034,7034,36779,several parts in the core require class names,9370,in the attached patch implemented the hook,independent,0
9891,9891,6644,with the current rendering of the icons as img,8653,make the date format of the contact property,independent,0
7933,7933,57998,request for feature \r\n\r\n pre \r\n form,1827,earlier versions should also work out of the,independent,0
1470,1470,17886,this is better solution for bug it of,17628,for certain configuration would like to di,relates,1
425,425,68420,such data processor could be used to fetch,64723,maybe just as content objects that write fla,relates,1
1809,1809,1235,should check somehow if mod rewrite is,87,add fallback for servers without mod rewrite /,relates,1
1164,1164,876,hallo martin \r\n\r\nwas meinst du dazu wenn,11785,hook for handle the list and single result in,independent,0
3184,3184,91498,\r\n\r\nmy issue is wanna ha,46612,from what see at the moment the check is don,independent,0
8941,8941,3206,if use the crm for services there is no arti,46228,its required to change the hard coded zend sub,independent,0
1280,1280,80378,hi \r\nin the be filelist module we can upload,20558,many users want to upload lot of files in,relates,1
424,424,64764,hi \r\n\r\nthe current system to browse record,79679,my wishlist show file creation date,relates,1
719,719,46017,for multi language sites it is not really conv,73665,hey guys \r\n\r\ni want to suggest new featu,relates,1
596,596,52640,sometimes the ifviewhelper syntax is quite ver,60430,allows to simply turn conditions into the oppo,relates,1
713,713,46063,extend persistedusernamepasswordprovider wit,56744,currently the flow developer has to set sess,relates,1
9582,9582,83608,if an image is uploaded via select upload,16415,if you want to link to file and upload it,independent,0
715,715,46061,settings allowed properties on the configurati,46048,when using the propertymapper it is useful to,relates,1
21,21,24019,the current implementation always adds new irr,91788,with long irre lists it can be useful for the,relates,1
6933,6933,11279,create unit tests at least for the link type,91719,add the possibility to add custom error messag,independent,0
445,445,63395,hallo \r\ni have created patch for media con,67455,the video tag has the possibility to add,relates,1
787,787,41649,when you want to have page in menu which is,46138,currently page of type shortcut can only,relates,1
1303,1303,20196,is there any reason why function setheaders,14389,it would be nice to see from where the web mai,relates,1
1801,1801,3717,formviewhelper needs new argument designa,1907,we should supply mechanism in the viewhelpe,relates,1
381,381,89709,so im using now for few months and int,66608,the current element browser need support for,relates,1
587,587,53369,it would be really helpful to be able to defin,37208,would be cool to have pagetsconfig for backe,relates,1
1324,1324,21765,there are flag icons for serbia and romania,19627,hi \r\n\r\nthe faroese flag is missing from th,relates,1
803,803,40365,thank you very much for the possibility of sor,40074,sometimes it is very useful when sorting the,relates,1
655,655,49972,hey guys \r\n\r\ni check all how many issues,23085,the save and view button in the backend is onl,relates,1
606,606,90298,the user information in the beuser module is,52141,with the rewrite of the module be user adminis,relates,1
5143,5143,45514,want to hide or unhide fields in tca with di,45604,please change the svn repo to git one there,independent,0
9085,9085,36229,in its performance best practices google sugge,48314,hello \r\n\r\nplease show the icons in column,independent,0
