Unnamed: 0,Unnamed: 0.1,id1,Description1,id2,Description2,Type of dependency,label,AnnotationStatus
862.0,705.0,13765.0,proc curry,7939.0,beginrni really like new assuming,relates,1.0,
909.0,30.0,15504.0,abstractrnrnrange currently nonfroze,17195.0,range frozen,relates,1.0,
211.0,878.0,13177.0,issue tracking gem release csv,5481.0,beginrnrnuptodate summary propo,relates,1.0,
492.0,740.0,7378.0,variant filewrite pa,7362.0,pathname start another pathname th,relates,1.0,
808.0,4316.0,10404.0,pretty selfexplanatory allow removal indi,16799.0,class currently firstclass citizen,independent,0.0,
203.0,2250.0,4633.0,beginrnthe ruby world known using ea,3888.0,beginn macports updated autoconf,independent,0.0,
1549.0,1611.0,14136.0,hi ruby friendsrnrnrubocop prefers empt,2771.0,beginn believe following simple constr,independent,0.0,
26.0,704.0,7939.0,beginrni really like new assuming,6817.0,know propose significa,relates,1.0,
924.0,807.0,14132.0,module class reopened change,6539.0,feel inconsistency meth,relates,1.0,
1158.0,6969.0,13827.0,improve performance,14548.0,currently ruby allows accessing array,independent,0.0,
426.0,950.0,6817.0,know propose significa,4539.0,inspired haskells zipwith function ha,relates,1.0,
1475.0,3632.0,14785.0,learned two piece code,11643.0,posted mailing list last year,independent,0.0,
1091.0,712.0,12969.0,stringstrip related method hard,9113.0,libcs malloc problem fragment badly,independent,0.0,
1541.0,145.0,14912.0,propose new pattern matching syntaxrnrn,15865.0,adding syntax oneline pattern,relates,1.0,
972.0,966.0,1200.0,beginrn possible use named,4239.0,beginrn rn,relates,1.0,
1515.0,690.0,8206.0,discussion porting,8110.0,useful method allowing pattern,relates,1.0,
1290.0,208.0,11939.0,frequent use case modify value,8546.0,unboundmethods unable call superr,independent,0.0,
1322.0,5191.0,15172.0,backgroundrnrnthis proposal emanates f,8421.0,currently enumerable wa,independent,0.0,
1358.0,144.0,14912.0,propose new pattern matching syntaxrnrn,15881.0,rubyrnclass arn def deconstructrn,relates,1.0,
1157.0,121.0,16150.0,much time user call,16153.0,freezing string give u nice performanc,relates,1.0,
1197.0,111.0,13581.0,another programming language even java,16275.0,objmethod introduced,relates,1.0,
1118.0,4398.0,11777.0,sasadasan talked briefly f,3219.0,hirnrntestunitassertionsassert p,independent,0.0,
917.0,6300.0,16984.0,currently iclasses shady protec,13437.0,improve performance enumerablesort bymin,independent,0.0,
1540.0,583.0,10085.0,case conversion function currently limite,10002.0,hi ruby version problem,relates,1.0,
210.0,2567.0,13118.0,useful array return repeated p,15818.0,common experience google,independent,0.0,
802.0,71.0,16122.0,value object useful concept introduc,16769.0,backgroundrnweve discussed interface,relates,1.0,
238.0,413.0,12928.0,rncurrent nethttp netpop use timeoutt,12435.0,hey ive got pull request,relates,1.0,
1566.0,920.0,5016.0,calling kernelcaller negative limit sh,1906.0,beginrn inspired nobus recent refactori,relates,1.0,
1333.0,6171.0,14888.0,im working improved coverage library fo,8509.0,bignum us bit integer typer,independent,0.0,
180.0,12.0,15799.0,implemented pipeline operator topi,17353.0,since ruby already moving directionfu,relates,1.0,
1052.0,995.0,4335.0,ruby behaviorrn rnrubyrn,3575.0,currently work like thisrnrnrubyrn,relates,1.0,
1481.0,380.0,12698.0,frequent need delete substring f,13890.0,currently stringcount accepts string,relates,1.0,
1428.0,2590.0,12354.0,step reproducernrncreate ec keyrn,6390.0,xyxyrnxyxyrnxy xyrn,independent,0.0,
1298.0,151.0,13563.0,hirnrni propose hashchoice methodrnr,15822.0,according hashslice would like add,relates,1.0,
939.0,4865.0,11266.0,properly support rack specification fea,6245.0,dear rubyists add integer method,independent,0.0,
891.0,6517.0,5945.0,id like propose enhancement exit,15818.0,common experience google,independent,0.0,
1400.0,544.0,11537.0,sometimes write following code rail ap,11034.0,hi everyone rnrnsome time ago think,relates,1.0,
311.0,3121.0,9319.0,hirnrnwould possible list ke,9678.0,whatever worth ive,independent,0.0,
152.0,2037.0,13048.0,relatively common call regexpnewre,15226.0,actual implementation resolvedns defi,independent,0.0,
1154.0,431.0,12217.0,issue propose introduce enumerabl,10298.0,propose arrayfloat sum arrayc,relates,1.0,
699.0,2545.0,7751.0,following program line filedeletesql,17047.0,proposalrnin netsmtp add support,independent,0.0,
97.0,267.0,11256.0,since capturing block proc slow f,14045.0,backgroundrnrnif need pas given b,relates,1.0,
550.0,5601.0,11530.0,back ascii ar,9807.0,discussion team chat today w,independent,0.0,
1277.0,107.0,15730.0,converting ruby code crystal,12676.0,earlier posted code simplify prime di,independent,0.0,
526.0,7612.0,15281.0,current implementation computes set intersecti,10503.0,currently argumenterror raised uri,independent,0.0,
1301.0,1484.0,10038.0,objectspacedump expose internal information,9018.0,sorry lengthy post english,independent,0.0,
199.0,6399.0,8490.0,seems common sense usef,16252.0,hashpartition implemented enumerable,independent,0.0,
1187.0,5658.0,10130.0,string format hash,8426.0,beginrnthis patch add class hierarchy meth,independent,0.0,
1431.0,6716.0,14410.0,patch rnrn,15902.0,id like add specialized instruction,independent,0.0,
499.0,606.0,12512.0,think value transformation fundamental,9635.0,way directly map hash,relates,1.0,
15.0,175.0,14430.0,instead using tcpsocketopen wrapped ti,15553.0,currently use timeout nethttp oth,relates,1.0,
341.0,1786.0,9992.0,hirn rni would like discus,8614.0,beginrnmost time use object,independent,0.0,
1373.0,6834.0,14559.0,would like request envslice sho,16755.0,im using notation lot scriptsr,independent,0.0,
167.0,1020.0,5607.0,beginrnwhen tried access excel file,2323.0,beginrn surfboard e,relates,1.0,
1233.0,5375.0,15914.0,would nice able use mkmf,13527.0,currently open,independent,0.0,
470.0,281.0,13969.0,dir class method pair direntries,11302.0,direntries return array content wi,relates,1.0,
642.0,924.0,5008.0,beginrnhellornrni using ruby,6276.0,dear matzrnrnwe establish,relates,1.0,
959.0,3163.0,8088.0,wiring parameter work native,15156.0,currently one ruby gem depends ext,independent,0.0,
1099.0,933.0,4910.0,suggest add two class classr,14498.0,hellornrni creating list class,relates,1.0,
1497.0,326.0,13201.0,issue tracking gem release dbm,13248.0,issue tracking gem release gdbm,relates,1.0,
931.0,4082.0,10790.0,rubycommitterhowto old style link,10030.0,probably break im su,independent,0.0,
1505.0,6505.0,10666.0,httputils specifically specifies application,16818.0,range introduced alias range,independent,0.0,
110.0,110.0,12125.0,hellornrnthe operator let one pas,16275.0,objmethod introduced,relates,1.0,
1054.0,3497.0,7060.0,currently file permission bit feature,5678.0,following raise error currentlyrnr,independent,0.0,
226.0,869.0,11049.0,sometime want grep like operation,5588.0,please add negation flag regexps whic,relates,1.0,
1162.0,7667.0,13048.0,relatively common call regexpnewre,9346.0,install systemlevel signal handler,independent,0.0,
113.0,7367.0,7181.0,patch add new method opensslocsp,4233.0,beginrn intentional used vi,independent,0.0,
1216.0,653.0,8751.0,hellornrni would like byte offset,6012.0,originally suggested,relates,1.0,
1245.0,787.0,6711.0,today woke idea overcome,5583.0,although know dislike static typi,relates,1.0,
1026.0,8.0,16355.0,currently single line pattern matchingexpr,17371.0,reintroducing expr pat akr,relates,1.0,
567.0,6490.0,9678.0,whatever worth ive,2784.0,beginn moment appears,independent,0.0,
59.0,3993.0,17287.0,patch would like merge,16913.0,add iterator file supplied,independent,0.0,
365.0,36.0,17145.0,id like propose objectdeep freezern,17274.0,ticket describes semantics sharea,relates,1.0,
262.0,3581.0,16559.0,hellornrnthere appears bug net,5102.0,seems currently creating wit,independent,0.0,
126.0,317.0,13248.0,issue tracking gem release gdbm,5481.0,beginrnrnuptodate summary propo,relates,1.0,
825.0,312.0,13335.0,mathn deprecated feature ye,10169.0,englishrnrnas mentioned,relates,1.0,
970.0,48.0,16989.0,opening series feature request,16995.0,quite minor set r,relates,1.0,
1255.0,4511.0,1880.0,beginrn hashflatten claim flatten recu,15942.0,comparison rubygems npm offer builtin,independent,0.0,
744.0,4996.0,8953.0,expression b call,14951.0,propose adding new operator truthyfal,independent,0.0,
1292.0,325.0,13201.0,issue tracking gem release dbm,5481.0,beginrnrnuptodate summary propo,relates,1.0,
464.0,331.0,13182.0,issue tracking gem release cmat,5481.0,beginrnrnuptodate summary propo,relates,1.0,
564.0,1213.0,12995.0,since conditional expression return va,12719.0,language operator performing,independent,0.0,
961.0,308.0,7399.0,beginrnfrom githubrn,17111.0,diffrnrndiffrndiff git alibnet,independent,0.0,
1278.0,2520.0,10565.0,ok remove blockinlining resu,13869.0,dirglob tool fetch filesystem entry,independent,0.0,
1327.0,642.0,8579.0,id like propose new type string liter,8906.0,integer float object frozen obje,relates,1.0,
458.0,4053.0,13602.0,patch optimizes instance variable lookup,12360.0,would nice bang method returned resu,independent,0.0,
118.0,115.0,16253.0,using thisrnrnrubyrn def,16378.0,think important otherwise,relates,1.0,
1028.0,5132.0,10130.0,string format hash,13118.0,useful array return repeated p,independent,0.0,
106.0,3662.0,8168.0,abstract proposal single statement lambda,9758.0,currently nethttp send single,independent,0.0,
21.0,6438.0,9071.0,see discussion,5005.0,languag allows class reopened,independent,0.0,
339.0,4767.0,10882.0,levenshtein distance algorithm,15371.0,php allows pas argv interactive mod,independent,0.0,
1229.0,1019.0,6163.0,beginrnthe syck extension removed,2340.0,beginn yaml syck why product,relates,1.0,
213.0,5811.0,9941.0,think would appropriate issue,6769.0,beginrnhellornrncurrent behavior rb,independent,0.0,
1517.0,384.0,12650.0,window environment variable support unicode,16604.0,issue related,relates,1.0,
249.0,900.0,6973.0,numericinteger check whether instance,5310.0,believe ambiguous object beha,relates,1.0,
33.0,5025.0,15172.0,backgroundrnrnthis proposal emanates f,4688.0,documented functionslast functionscount,independent,0.0,
704.0,136.0,9777.0,currently different block object la,15973.0,kernellambda receives proc,relates,1.0,
181.0,686.0,9487.0,object cant use dup clone bc,12328.0,problemrnrnusers often still using,independent,0.0,
534.0,762.0,7003.0,let make sure therell mvm,14792.0,old problem maybe running multip,relates,1.0,
10.0,16.0,16987.0,enumeration designed greedy immedi,17312.0,offspring vague,relates,1.0,
933.0,4390.0,11138.0,patch extsocketinitc use sock nonblo,1349.0,beginn open message send message met,independent,0.0,
1226.0,775.0,6802.0,ruby method obtain array,5749.0,string class contain instance,relates,1.0,
472.0,5281.0,11082.0,found needle condition pathnamerbrnr,5480.0,beginrni propose removing gserver libra,independent,0.0,
1109.0,6273.0,17471.0,backgroundrnrnmethod chaining im,14624.0,cause bunch unnecessary string allo,independent,0.0,
565.0,7366.0,13048.0,relatively common call regexpnewre,6596.0,submitted pull request github prov,independent,0.0,
646.0,303.0,13577.0,first argument file,13568.0,using filetmpfile tmpfile allows u,relates,1.0,
1567.0,2451.0,13108.0,rangesum exists implement,5182.0,ancdatac basicsocketc initc ipsocketc,independent,0.0,
985.0,226.0,14709.0,rubykaigi presentation,14912.0,propose new pattern matching syntaxrnrn,relates,1.0,
736.0,922.0,4151.0,beginrn hirn rn method,5008.0,beginrnhellornrni using ruby,relates,1.0,
1062.0,768.0,6823.0,hirn rn ive previously reported coupl,5382.0,similar delimited string array,relates,1.0,
814.0,6567.0,6646.0,feature mentioned shortcoming,7508.0,related cleaned call,independent,0.0,
760.0,1015.0,7022.0,would useful profilers,2565.0,beginrn hirn rn made commit e,relates,1.0,
438.0,5434.0,14237.0,first patch prepatory second patch us io,14077.0,encoding class constant defined,independent,0.0,
175.0,563.0,8848.0,commit yui naruse added stringb,10391.0,occasionally need use string l,relates,1.0,
867.0,736.0,7378.0,variant filewrite pa,7361.0,pathname mkdir method create dire,relates,1.0,
1562.0,347.0,13985.0,since truefalsenilintegerfloat jus,12979.0,proposal resulting discussion,relates,1.0,
672.0,460.0,12019.0,nowadays almost every processor,12021.0,final instance variable ruby,relates,1.0,
420.0,353.0,12957.0,currently create lambda proc one u,15973.0,kernellambda receives proc,relates,1.0,
559.0,951.0,4539.0,inspired haskells zipwith function ha,16261.0,upd discussion comment method,relates,1.0,
606.0,5320.0,12919.0,hi ruby communityrnrni noticed,13494.0,rnwe method type bit,independent,0.0,
1044.0,627.0,8977.0,memory profiling noticed large,8976.0,yesterday facetoface developer mee,relates,1.0,
1242.0,794.0,4151.0,beginrn hirn rn method,6669.0,given hash hmap return arrayali,relates,1.0,
1032.0,803.0,8771.0,beginrn start fake proxy separate w,6546.0,nahi suggested request o environment h,relates,1.0,
1480.0,4208.0,5617.0,hellornrni would like propose patch,15281.0,current implementation computes set intersecti,independent,0.0,
1070.0,888.0,13213.0,issue tracking gem release scan,5481.0,beginrnrnuptodate summary propo,relates,1.0,
1023.0,4597.0,5899.0,migration python ruby problematic b,12093.0,implementing feature boost template e,independent,0.0,
314.0,7582.0,16602.0,would make sense eval frozen stri,8119.0,beginrnrnthe purpose rindatuplespace,independent,0.0,
1392.0,4241.0,9552.0,would like beg map directive,8377.0,beginrn usually constant looku,independent,0.0,
221.0,6240.0,11139.0,application wanting nonblocking acce,8820.0,quick comparisonrnrnin rubyrnr,independent,0.0,
223.0,840.0,6056.0,patch fix one issue protecting new o,1400.0,beginrn two way find,relates,1.0,
328.0,1281.0,15181.0,wasnt long ago appveyor ci w,11734.0,ternary operator would nice abl,independent,0.0,
780.0,883.0,13199.0,issue tracking gem release stri,5481.0,beginrnrnuptodate summary propo,relates,1.0,
487.0,4050.0,6353.0,relating keyword argument ar,8688.0,beginrnhi therernrnkernelsprintf shou,independent,0.0,
960.0,4438.0,11141.0,one common thing ruby ar,15797.0,one reason simplicity,independent,0.0,
40.0,2039.0,17121.0,envindex deprecated since,3835.0,beginn resolvdns code implementing dns,independent,0.0,
640.0,3214.0,12254.0,hirnin order secure sinatra api using,12032.0,added documentation three method within,independent,0.0,
804.0,471.0,12739.0,class object deprecate constant f,12005.0,cruby two integer class fixnum,relates,1.0,
168.0,3117.0,11938.0,stdlib avoid extra call eliminate fr,13263.0,following heel adding method int,independent,0.0,
598.0,3.0,8804.0,introduce syntax,17474.0,ruby borrowed conceptsidioms allot,relates,1.0,
1117.0,167.0,14759.0,everybody benefit jemalloc e,15667.0,per honglis excellent article look like,relates,1.0,
7.0,3888.0,10094.0,weve number feature request,3619.0,beginrn noticed stringinspect result x,independent,0.0,
1148.0,7236.0,14801.0,would great method show,16505.0,abstractrnwithin binary deduplicatio,independent,0.0,
1063.0,289.0,13784.0,ruby full set functional tool,5663.0,pretty common want map en,relates,1.0,
838.0,6005.0,11773.0,enumerablegrep introduced,9960.0,please consider adding gnu long option equiv,independent,0.0,
